study,symbol,date,strategy,maker_fee_rate,latency_ms,realized_spread,inventory_revaluation,fee_cost,net_pnl
crypto,BTCUSDT,2025-07-04,glft_imbalance_gamma_0.001_beta_2,0.0001,200,102.73018475000508,-723.2516221500092,542.5707700372301,-1163.0922074372343
crypto,BTCUSDT,2025-07-04,glft_imbalance_gamma_0.001_beta_2,0.0,200,102.73018475000508,-723.2516221500092,0.0,-620.5214374000042
crypto,BTCUSDT,2025-07-04,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,102.73018475000508,-723.2516221500092,-271.28538501861505,-349.23605238138913
crypto,BTCUSDT,2025-07-05,symmetric,0.0002,10,-18.7323286999934,-342.0179799500077,583.8116305990201,-944.5619392490212
crypto,BTCUSDT,2025-07-05,symmetric,0.0001,10,-18.7323286999934,-342.0179799500077,291.90581529951004,-652.6561239495111
crypto,BTCUSDT,2025-07-05,symmetric,0.0,10,-18.7323286999934,-342.0179799500077,0.0,-360.7503086500011
crypto,BTCUSDT,2025-07-05,symmetric,-5e-05,10,-18.7323286999934,-342.0179799500077,-145.95290764975502,-214.79740100024608
crypto,BTCUSDT,2025-07-05,symmetric,0.0002,50,-19.666521999994547,-333.4337434000073,561.88357757638,-914.9838429763819
crypto,BTCUSDT,2025-07-05,symmetric,0.0001,50,-19.666521999994547,-333.4337434000073,280.94178878819,-634.0420541881919
crypto,BTCUSDT,2025-07-05,symmetric,0.0,50,-19.666521999994547,-333.4337434000073,0.0,-353.10026540000183
crypto,BTCUSDT,2025-07-05,symmetric,-5e-05,50,-19.666521999994547,-333.4337434000073,-140.470894394095,-212.62937100590682
crypto,BTCUSDT,2025-07-05,symmetric,0.0002,200,-15.650554449995328,-308.5946186500054,528.91255762478,-853.1577307247808
crypto,BTCUSDT,2025-07-05,symmetric,0.0001,200,-15.650554449995328,-308.5946186500054,264.45627881239,-588.7014519123907
crypto,BTCUSDT,2025-07-05,symmetric,0.0,200,-15.650554449995328,-308.5946186500054,0.0,-324.2451731000007
crypto,BTCUSDT,2025-07-05,symmetric,-5e-05,200,-15.650554449995328,-308.5946186500054,-132.228139406195,-192.01703369380573
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0002,10,0.19790000000013389,-0.15388000000008034,1.0646789360000002,-1.0206589359999467
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0001,10,0.19790000000013389,-0.15388000000008034,0.5323394680000001,-0.4883194679999465
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0,10,0.19790000000013389,-0.15388000000008034,0.0,0.044020000000053544
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,-5e-05,10,0.19790000000013389,-0.15388000000008034,-0.26616973400000005,0.31018973400005356
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0002,50,0.19790000000013389,-0.15388000000008034,1.0646789360000002,-1.0206589359999467
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0001,50,0.19790000000013389,-0.15388000000008034,0.5323394680000001,-0.4883194679999465
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0,50,0.19790000000013389,-0.15388000000008034,0.0,0.044020000000053544
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,-5e-05,50,0.19790000000013389,-0.15388000000008034,-0.26616973400000005,0.31018973400005356
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0002,200,0.22032000000014088,-0.2838800000000803,0.8482941199999999,-0.9118541199999394
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0001,200,0.22032000000014088,-0.2838800000000803,0.42414705999999996,-0.48770705999993935
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,0.0,200,0.22032000000014088,-0.2838800000000803,0.0,-0.06355999999993941
crypto,BTCUSDT,2025-07-05,as_gamma_0.001,-5e-05,200,0.22032000000014088,-0.2838800000000803,-0.21207352999999998,0.14851353000006057
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0002,10,46.23349695000974,-251.38191800000615,365.93765159014004,-571.0860726401364
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0001,10,46.23349695000974,-251.38191800000615,182.96882579507002,-388.11724684506646
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0,10,46.23349695000974,-251.38191800000615,0.0,-205.14842104999641
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,-5e-05,10,46.23349695000974,-251.38191800000615,-91.48441289753501,-113.6640081524614
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0002,50,43.36385400000973,-240.6850085500056,359.18090997108004,-556.5020645210759
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0001,50,43.36385400000973,-240.6850085500056,179.59045498554002,-376.9116095355359
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0,50,43.36385400000973,-240.6850085500056,0.0,-197.32115454999587
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,-5e-05,50,43.36385400000973,-240.6850085500056,-89.79522749277001,-107.52592705722586
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0002,200,37.878648850007885,-222.58577995000567,343.57742188992006,-528.2845529899179
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0001,200,37.878648850007885,-222.58577995000567,171.78871094496003,-356.49584204495784
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,0.0,200,37.878648850007885,-222.58577995000567,0.0,-184.70713109999778
crypto,BTCUSDT,2025-07-05,glft_gamma_0.0001,-5e-05,200,37.878648850007885,-222.58577995000567,-85.89435547248002,-98.81277562751777
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0002,10,46.585326400002586,-243.2509589500051,359.45250147920007,-556.1181340292026
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0001,10,46.585326400002586,-243.2509589500051,179.72625073960003,-376.39188328960256
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0,10,46.585326400002586,-243.2509589500051,0.0,-196.6656325500025
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,46.585326400002586,-243.2509589500051,-89.86312536980002,-106.80250718020248
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0002,50,43.129275450003014,-242.5426068000043,353.62114496298005,-553.0344763129814
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0001,50,43.129275450003014,-242.5426068000043,176.81057248149003,-376.2239038314913
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0,50,43.129275450003014,-242.5426068000043,0.0,-199.4133313500013
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,43.129275450003014,-242.5426068000043,-88.40528624074501,-111.00804510925629
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0002,200,35.77992290000154,-217.35942540000465,343.69644684568004,-525.2759493456831
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0001,200,35.77992290000154,-217.35942540000465,171.84822342284002,-353.42772592284314
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,0.0,200,35.77992290000154,-217.35942540000465,0.0,-181.57950250000312
crypto,BTCUSDT,2025-07-05,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,35.77992290000154,-217.35942540000465,-85.92411171142001,-95.6553907885831
crypto,BTCUSDT,2025-07-06,symmetric,0.0002,10,-42.759825999996494,-720.2195458500059,1008.3682569220999,-1771.3476287721023
crypto,BTCUSDT,2025-07-06,symmetric,0.0001,10,-42.759825999996494,-720.2195458500059,504.18412846104997,-1267.1635003110523
crypto,BTCUSDT,2025-07-06,symmetric,0.0,10,-42.759825999996494,-720.2195458500059,0.0,-762.9793718500024
crypto,BTCUSDT,2025-07-06,symmetric,-5e-05,10,-42.759825999996494,-720.2195458500059,-252.09206423052498,-510.8873076194774
crypto,BTCUSDT,2025-07-06,symmetric,0.0002,50,-46.68258249999788,-690.7659345500045,982.34690341348,-1719.7954204634825
crypto,BTCUSDT,2025-07-06,symmetric,0.0001,50,-46.68258249999788,-690.7659345500045,491.17345170674,-1228.6219687567425
crypto,BTCUSDT,2025-07-06,symmetric,0.0,50,-46.68258249999788,-690.7659345500045,0.0,-737.4485170500025
crypto,BTCUSDT,2025-07-06,symmetric,-5e-05,50,-46.68258249999788,-690.7659345500045,-245.58672585337,-491.86179119663245
crypto,BTCUSDT,2025-07-06,symmetric,0.0002,200,-43.10502209999646,-642.0682205000056,922.9118815417002,-1608.0851241417022
crypto,BTCUSDT,2025-07-06,symmetric,0.0001,200,-43.10502209999646,-642.0682205000056,461.4559407708501,-1146.6291833708522
crypto,BTCUSDT,2025-07-06,symmetric,0.0,200,-43.10502209999646,-642.0682205000056,0.0,-685.1732426000021
crypto,BTCUSDT,2025-07-06,symmetric,-5e-05,200,-43.10502209999646,-642.0682205000056,-230.72797038542504,-454.44527221457713
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0002,10,7.240572250002281,-51.18908390000116,53.218847116860005,-97.16735876685888
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0001,10,7.240572250002281,-51.18908390000116,26.609423558430002,-70.55793520842889
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0,10,7.240572250002281,-51.18908390000116,0.0,-43.94851164999888
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,-5e-05,10,7.240572250002281,-51.18908390000116,-13.304711779215001,-30.643799870783877
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0002,50,7.223453200001023,-60.43929300000133,60.02587473176001,-113.24171453176032
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0001,50,7.223453200001023,-60.43929300000133,30.012937365880006,-83.2287771658803
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0,50,7.223453200001023,-60.43929300000133,0.0,-53.2158398000003
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,-5e-05,50,7.223453200001023,-60.43929300000133,-15.006468682940003,-38.2093711170603
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0002,200,9.468682550000118,-53.84543675000042,74.20437639302,-118.5811305930203
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0001,200,9.468682550000118,-53.84543675000042,37.10218819651,-81.47894239651029
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,0.0,200,9.468682550000118,-53.84543675000042,0.0,-44.3767542000003
crypto,BTCUSDT,2025-07-06,as_gamma_0.001,-5e-05,200,9.468682550000118,-53.84543675000042,-18.551094098255,-25.8256601017453
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0002,10,79.70074235000385,-661.436693750005,817.61150264672,-1399.3474540467212
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0001,10,79.70074235000385,-661.436693750005,408.80575132336,-990.5417027233611
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0,10,79.70074235000385,-661.436693750005,0.0,-581.7359514000011
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,-5e-05,10,79.70074235000385,-661.436693750005,-204.40287566168,-377.3330757383211
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0002,50,70.13246305000554,-637.7771404500044,780.7870877940601,-1348.431765194059
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0001,50,70.13246305000554,-637.7771404500044,390.39354389703004,-958.0382212970289
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0,50,70.13246305000554,-637.7771404500044,0.0,-567.6446773999988
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,-5e-05,50,70.13246305000554,-637.7771404500044,-195.19677194851502,-372.44790545148385
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0002,200,57.27740165000815,-566.5693553000062,747.8696329054401,-1257.1615865554381
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0001,200,57.27740165000815,-566.5693553000062,373.93481645272004,-883.2267701027181
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,0.0,200,57.27740165000815,-566.5693553000062,0.0,-509.2919536499981
crypto,BTCUSDT,2025-07-06,glft_gamma_0.0001,-5e-05,200,57.27740165000815,-566.5693553000062,-186.96740822636002,-322.3245454236381
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0002,10,81.79687220000862,-665.2659970000057,819.77613120082,-1403.245256000817
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0001,10,81.79687220000862,-665.2659970000057,409.88806560041,-993.357190400407
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0,10,81.79687220000862,-665.2659970000057,0.0,-583.4691247999971
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,81.79687220000862,-665.2659970000057,-204.944032800205,-378.52509199979204
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0002,50,71.63158385000403,-640.122004500004,787.0106929886601,-1355.5011136386602
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0001,50,71.63158385000403,-640.122004500004,393.50534649433007,-961.99576714433
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0,50,71.63158385000403,-640.122004500004,0.0,-568.4904206499999
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,71.63158385000403,-640.122004500004,-196.75267324716503,-371.7377474028349
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0002,200,48.58918475000836,-591.3440167500053,765.6517143893401,-1308.406546389337
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0001,200,48.58918475000836,-591.3440167500053,382.82585719467005,-925.580689194667
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,0.0,200,48.58918475000836,-591.3440167500053,0.0,-542.7548319999969
crypto,BTCUSDT,2025-07-06,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,48.58918475000836,-591.3440167500053,-191.41292859733502,-351.34190340266184
crypto,BTCUSDT,2025-07-07,symmetric,0.0002,10,-85.15877549998028,-1237.8790376000277,2034.49639241956,-3357.534205519568
crypto,BTCUSDT,2025-07-07,symmetric,0.0001,10,-85.15877549998028,-1237.8790376000277,1017.24819620978,-2340.286009309788
crypto,BTCUSDT,2025-07-07,symmetric,0.0,10,-85.15877549998028,-1237.8790376000277,0.0,-1323.037813100008
crypto,BTCUSDT,2025-07-07,symmetric,-5e-05,10,-85.15877549998028,-1237.8790376000277,-508.62409810489,-814.413714995118
crypto,BTCUSDT,2025-07-07,symmetric,0.0002,50,-95.18462479998155,-1192.1280113000255,1983.81969419376,-3271.132330293767
crypto,BTCUSDT,2025-07-07,symmetric,0.0001,50,-95.18462479998155,-1192.1280113000255,991.90984709688,-2279.222483196887
crypto,BTCUSDT,2025-07-07,symmetric,0.0,50,-95.18462479998155,-1192.1280113000255,0.0,-1287.312636100007
crypto,BTCUSDT,2025-07-07,symmetric,-5e-05,50,-95.18462479998155,-1192.1280113000255,-495.95492354844,-791.357712551567
crypto,BTCUSDT,2025-07-07,symmetric,0.0002,200,-87.25720179998332,-1087.6740029500213,1822.1082303881803,-2997.0394351381847
crypto,BTCUSDT,2025-07-07,symmetric,0.0001,200,-87.25720179998332,-1087.6740029500213,911.0541151940902,-2085.985319944095
crypto,BTCUSDT,2025-07-07,symmetric,0.0,200,-87.25720179998332,-1087.6740029500213,0.0,-1174.9312047500046
crypto,BTCUSDT,2025-07-07,symmetric,-5e-05,200,-87.25720179998332,-1087.6740029500213,-455.5270575970451,-719.4041471529595
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0002,10,0.17041194999995465,-2.214684499999888,1.9145990915400002,-3.9588716415399334
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0001,10,0.17041194999995465,-2.214684499999888,0.9572995457700001,-3.0015720957699332
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0,10,0.17041194999995465,-2.214684499999888,0.0,-2.044272549999933
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,-5e-05,10,0.17041194999995465,-2.214684499999888,-0.47864977288500005,-1.565622777114933
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0002,50,0.22165809999999364,-2.0731247999998796,2.1607348116800003,-4.012201511679886
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0001,50,0.22165809999999364,-2.0731247999998796,1.0803674058400001,-2.931834105839886
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0,50,0.22165809999999364,-2.0731247999998796,0.0,-1.851466699999886
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,-5e-05,50,0.22165809999999364,-2.0731247999998796,-0.5401837029200001,-1.3112829970798858
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0002,200,0.39758629999984796,-0.8862918999997476,3.2454134697400003,-3.7341190697399
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0001,200,0.39758629999984796,-0.8862918999997476,1.6227067348700002,-2.1114123348699
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,0.0,200,0.39758629999984796,-0.8862918999997476,0.0,-0.4887055999998996
crypto,BTCUSDT,2025-07-07,as_gamma_0.001,-5e-05,200,0.39758629999984796,-0.8862918999997476,-0.8113533674350001,0.3226477674351005
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0002,10,177.92262950001503,-957.8471716500179,1313.23841979852,-2093.162961948523
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0001,10,177.92262950001503,-957.8471716500179,656.61920989926,-1436.5437520492628
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0,10,177.92262950001503,-957.8471716500179,0.0,-779.9245421500029
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,-5e-05,10,177.92262950001503,-957.8471716500179,-328.30960494963,-451.61493720037294
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0002,50,155.14342045001425,-948.0964736500189,1297.2393276039202,-2090.1923808039246
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0001,50,155.14342045001425,-948.0964736500189,648.6196638019601,-1441.5727170019647
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0,50,155.14342045001425,-948.0964736500189,0.0,-792.9530532000047
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,-5e-05,50,155.14342045001425,-948.0964736500189,-324.30983190098004,-468.6432212990246
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0002,200,125.46510070001113,-868.8610299000152,1243.5564747576,-1986.952403957604
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0001,200,125.46510070001113,-868.8610299000152,621.7782373788,-1365.174166578804
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,0.0,200,125.46510070001113,-868.8610299000152,0.0,-743.395929200004
crypto,BTCUSDT,2025-07-07,glft_gamma_0.0001,-5e-05,200,125.46510070001113,-868.8610299000152,-310.8891186894,-432.50681051060405
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0002,10,182.33897170002794,-949.4072684000166,1309.74261320674,-2076.8109099067287
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0001,10,182.33897170002794,-949.4072684000166,654.87130660337,-1421.9396033033586
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0,10,182.33897170002794,-949.4072684000166,0.0,-767.0682966999887
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,182.33897170002794,-949.4072684000166,-327.435653301685,-439.6326433983036
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0002,50,158.25870120002563,-949.877588350017,1297.26010843804,-2088.8789955880316
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0001,50,158.25870120002563,-949.877588350017,648.63005421902,-1440.2489413690114
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0,50,158.25870120002563,-949.877588350017,0.0,-791.6188871499915
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,158.25870120002563,-949.877588350017,-324.31502710951,-467.3038600404814
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0002,200,116.37617990001972,-884.6774272500161,1281.0889927272403,-2049.3902400772367
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0001,200,116.37617990001972,-884.6774272500161,640.5444963636202,-1408.8457437136167
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,0.0,200,116.37617990001972,-884.6774272500161,0.0,-768.3012473499964
crypto,BTCUSDT,2025-07-07,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,116.37617990001972,-884.6774272500161,-320.2722481818101,-448.0289991681863
crypto,BTCUSDT,2025-07-08,symmetric,0.0002,10,-65.46914894999021,-998.6945542000144,1648.0247265274602,-2712.188429677465
crypto,BTCUSDT,2025-07-08,symmetric,0.0001,10,-65.46914894999021,-998.6945542000144,824.0123632637301,-1888.1760664137348
crypto,BTCUSDT,2025-07-08,symmetric,0.0,10,-65.46914894999021,-998.6945542000144,0.0,-1064.1637031500047
crypto,BTCUSDT,2025-07-08,symmetric,-5e-05,10,-65.46914894999021,-998.6945542000144,-412.00618163186505,-652.1575215181397
crypto,BTCUSDT,2025-07-08,symmetric,0.0002,50,-71.37989209998607,-967.4970493000167,1605.9413668614202,-2644.818308261423
crypto,BTCUSDT,2025-07-08,symmetric,0.0001,50,-71.37989209998607,-967.4970493000167,802.9706834307101,-1841.847624830713
crypto,BTCUSDT,2025-07-08,symmetric,0.0,50,-71.37989209998607,-967.4970493000167,0.0,-1038.8769414000028
crypto,BTCUSDT,2025-07-08,symmetric,-5e-05,50,-71.37989209998607,-967.4970493000167,-401.48534171535505,-637.3915996846478
crypto,BTCUSDT,2025-07-08,symmetric,0.0002,200,-61.42540754998873,-870.4770985500154,1495.9021283155,-2427.804634415504
crypto,BTCUSDT,2025-07-08,symmetric,0.0001,200,-61.42540754998873,-870.4770985500154,747.95106415775,-1679.8535702577542
crypto,BTCUSDT,2025-07-08,symmetric,0.0,200,-61.42540754998873,-870.4770985500154,0.0,-931.9025061000041
crypto,BTCUSDT,2025-07-08,symmetric,-5e-05,200,-61.42540754998873,-870.4770985500154,-373.975532078875,-557.9269740211291
crypto,BTCUSDT,2025-07-08,as_gamma_0.001,0.0002,10,0.5964824499999812,-1.2585146999999672,1.89118904028,-2.553221290279986
crypto,BTCUSDT,2025-07-08,as_gamma_0.001,0.0001,10,0.5964824499999812,-1.2585146999999672,0.94559452014,-1.607626770139986
crypto,BTCUSDT,2025-07-08,as_gamma_0.001,0.0,10,0.5964824499999812,-1.2585146999999672,0.0,-0.662032249999986
crypto,BTCUSDT,2025-07-08,as_gamma_0.001,-5e-05,10,0.5964824499999812,-1.2585146999999672,-0.47279726007,-0.189234989929986
crypto,BTCUSDT,2025-07-08,as_gamma_0.001,0.0002,50,0.6001086999998195,-1.2559780999999246,1.9712080417400002,-2.6270774417401053
crypto,BTCUSDT,2025-07-08,as_gamma_0.001,0.0001,50,0.6001086999998195,-1.2559780999999246,0.9856040208700001,-1.6414734208701052
crypto,BTCUSDT,2025-07-08,as_gamma_0.001,0.0,50,0.6001086999998195,-1.2559780999999246,0.0,-0.6558694000001051
