study,symbol,date,strategy,maker_fee_rate,latency_ms,horizon_seconds,sample_count,mean_markout
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,60,35564,-0.05024258776571838
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0002,50,1,33892,-0.04358199436445164
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0002,50,5,33892,-0.04917133192788866
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0002,50,30,33892,-0.0505924037132656
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0002,50,60,33892,-0.049275776605098756
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0001,50,1,33892,-0.04358199436445164
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0001,50,5,33892,-0.04917133192788866
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0001,50,30,33892,-0.0505924037132656
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0001,50,60,33892,-0.049275776605098756
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0,50,1,33892,-0.04358199436445164
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0,50,5,33892,-0.04917133192788866
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0,50,30,33892,-0.0505924037132656
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0,50,60,33892,-0.049275776605098756
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,1,33892,-0.04358199436445164
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,5,33892,-0.04917133192788866
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,30,33892,-0.0505924037132656
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,60,33892,-0.049275776605098756
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0002,200,1,31429,-0.04177739643482143
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0002,200,5,31429,-0.0472998744630758
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0002,200,30,31429,-0.05055736370072234
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0002,200,60,31429,-0.049505869927455814
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0001,200,1,31429,-0.04177739643482143
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0001,200,5,31429,-0.0472998744630758
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0001,200,30,31429,-0.05055736370072234
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0001,200,60,31429,-0.049505869927455814
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0,200,1,31429,-0.04177739643482143
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0,200,5,31429,-0.0472998744630758
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0,200,30,31429,-0.05055736370072234
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,0.0,200,60,31429,-0.049505869927455814
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,1,31429,-0.04177739643482143
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,5,31429,-0.0472998744630758
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,30,31429,-0.05055736370072234
crypto,BTCUSDT,2025-09-17,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,60,31429,-0.049505869927455814
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,10,1,21985,-0.036540768614965004
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,10,5,21985,-0.05019849947691631
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,10,30,21985,-0.06099616899931805
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,10,60,21985,-0.059185509333637365
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,10,1,21985,-0.036540768614965004
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,10,5,21985,-0.05019849947691631
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,10,30,21985,-0.06099616899931805
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,10,60,21985,-0.059185509333637365
crypto,BTCUSDT,2025-09-18,symmetric,0.0,10,1,21985,-0.036540768614965004
crypto,BTCUSDT,2025-09-18,symmetric,0.0,10,5,21985,-0.05019849947691631
crypto,BTCUSDT,2025-09-18,symmetric,0.0,10,30,21985,-0.06099616899931805
crypto,BTCUSDT,2025-09-18,symmetric,0.0,10,60,21985,-0.059185509333637365
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,10,1,21985,-0.036540768614965004
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,10,5,21985,-0.05019849947691631
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,10,30,21985,-0.06099616899931805
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,10,60,21985,-0.059185509333637365
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,50,1,21451,-0.03629500263157904
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,50,5,21451,-0.05029076910866638
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,50,30,21451,-0.060709557132534994
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,50,60,21451,-0.058530184571815566
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,50,1,21451,-0.03629500263157904
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,50,5,21451,-0.05029076910866638
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,50,30,21451,-0.060709557132534994
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,50,60,21451,-0.058530184571815566
crypto,BTCUSDT,2025-09-18,symmetric,0.0,50,1,21451,-0.03629500263157904
crypto,BTCUSDT,2025-09-18,symmetric,0.0,50,5,21451,-0.05029076910866638
crypto,BTCUSDT,2025-09-18,symmetric,0.0,50,30,21451,-0.060709557132534994
crypto,BTCUSDT,2025-09-18,symmetric,0.0,50,60,21451,-0.058530184571815566
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,50,1,21451,-0.03629500263157904
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,50,5,21451,-0.05029076910866638
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,50,30,21451,-0.060709557132534994
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,50,60,21451,-0.058530184571815566
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,200,1,20479,-0.034547417342155363
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,200,5,20479,-0.04776330147712301
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,200,30,20479,-0.05788750238781222
crypto,BTCUSDT,2025-09-18,symmetric,0.0002,200,60,20479,-0.0561234010547395
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,200,1,20479,-0.034547417342155363
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,200,5,20479,-0.04776330147712301
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,200,30,20479,-0.05788750238781222
crypto,BTCUSDT,2025-09-18,symmetric,0.0001,200,60,20479,-0.0561234010547395
crypto,BTCUSDT,2025-09-18,symmetric,0.0,200,1,20479,-0.034547417342155363
crypto,BTCUSDT,2025-09-18,symmetric,0.0,200,5,20479,-0.04776330147712301
crypto,BTCUSDT,2025-09-18,symmetric,0.0,200,30,20479,-0.05788750238781222
crypto,BTCUSDT,2025-09-18,symmetric,0.0,200,60,20479,-0.0561234010547395
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,200,1,20479,-0.034547417342155363
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,200,5,20479,-0.04776330147712301
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,200,30,20479,-0.05788750238781222
crypto,BTCUSDT,2025-09-18,symmetric,-5e-05,200,60,20479,-0.0561234010547395
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,10,1,26,-0.02463771538460337
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,10,5,26,-0.05271886538460613
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,10,30,26,-0.006511973076915289
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,10,60,26,0.021759107692318404
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,10,1,26,-0.02463771538460337
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,10,5,26,-0.05271886538460613
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,10,30,26,-0.006511973076915289
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,10,60,26,0.021759107692318404
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,10,1,26,-0.02463771538460337
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,10,5,26,-0.05271886538460613
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,10,30,26,-0.006511973076915289
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,10,60,26,0.021759107692318404
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,10,1,26,-0.02463771538460337
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,10,5,26,-0.05271886538460613
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,10,30,26,-0.006511973076915289
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,10,60,26,0.021759107692318404
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,50,1,24,-0.027185195833319797
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,50,5,24,-0.060984483333322785
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,50,30,24,-0.011715349999992603
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,50,60,24,0.019359570833343897
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,50,1,24,-0.027185195833319797
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,50,5,24,-0.060984483333322785
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,50,30,24,-0.011715349999992603
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,50,60,24,0.019359570833343897
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,50,1,24,-0.027185195833319797
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,50,5,24,-0.060984483333322785
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,50,30,24,-0.011715349999992603
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,50,60,24,0.019359570833343897
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,50,1,24,-0.027185195833319797
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,50,5,24,-0.060984483333322785
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,50,30,24,-0.011715349999992603
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,50,60,24,0.019359570833343897
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,200,1,26,-0.03885419615383591
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,200,5,26,-0.06666892307691503
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,200,30,26,-0.06000576923076203
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0002,200,60,26,-0.014760757692302605
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,200,1,26,-0.03885419615383591
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,200,5,26,-0.06666892307691503
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,200,30,26,-0.06000576923076203
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0001,200,60,26,-0.014760757692302605
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,200,1,26,-0.03885419615383591
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,200,5,26,-0.06666892307691503
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,200,30,26,-0.06000576923076203
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,0.0,200,60,26,-0.014760757692302605
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,200,1,26,-0.03885419615383591
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,200,5,26,-0.06666892307691503
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,200,30,26,-0.06000576923076203
crypto,BTCUSDT,2025-09-18,as_gamma_0.001,-5e-05,200,60,26,-0.014760757692302605
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,10,1,19446,-0.036581419834412945
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,10,5,19446,-0.04541940299804563
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,10,30,19446,-0.05153746367890561
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,10,60,19446,-0.051606473218142795
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,10,1,19446,-0.036581419834412945
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,10,5,19446,-0.04541940299804563
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,10,30,19446,-0.05153746367890561
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,10,60,19446,-0.051606473218142795
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,10,1,19446,-0.036581419834412945
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,10,5,19446,-0.04541940299804563
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,10,30,19446,-0.05153746367890561
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,10,60,19446,-0.051606473218142795
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,10,1,19446,-0.036581419834412945
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,10,5,19446,-0.04541940299804563
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,10,30,19446,-0.05153746367890561
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,10,60,19446,-0.051606473218142795
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,50,1,19126,-0.0357236196015892
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,50,5,19126,-0.044821191012234446
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,50,30,19126,-0.051293831684617784
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,50,60,19126,-0.05145719644985923
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,50,1,19126,-0.0357236196015892
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,50,5,19126,-0.044821191012234446
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,50,30,19126,-0.051293831684617784
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,50,60,19126,-0.05145719644985923
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,50,1,19126,-0.0357236196015892
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,50,5,19126,-0.044821191012234446
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,50,30,19126,-0.051293831684617784
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,50,60,19126,-0.05145719644985923
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,50,1,19126,-0.0357236196015892
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,50,5,19126,-0.044821191012234446
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,50,30,19126,-0.051293831684617784
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,50,60,19126,-0.05145719644985923
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,200,1,18119,-0.03422514660025363
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,200,5,18119,-0.043464229427672446
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,200,30,18119,-0.04966476887797354
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0002,200,60,18119,-0.04911154697003176
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,200,1,18119,-0.03422514660025363
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,200,5,18119,-0.043464229427672446
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,200,30,18119,-0.04966476887797354
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0001,200,60,18119,-0.04911154697003176
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,200,1,18119,-0.03422514660025363
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,200,5,18119,-0.043464229427672446
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,200,30,18119,-0.04966476887797354
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,0.0,200,60,18119,-0.04911154697003176
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,200,1,18119,-0.03422514660025363
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,200,5,18119,-0.043464229427672446
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,200,30,18119,-0.04966476887797354
crypto,BTCUSDT,2025-09-18,glft_gamma_0.0001,-5e-05,200,60,18119,-0.04911154697003176
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,10,1,19226,-0.03669115452772254
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,10,5,19226,-0.045703071489129
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,10,30,19226,-0.05124247962914801
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,10,60,19226,-0.05151174758920244
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,10,1,19226,-0.03669115452772254
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,10,5,19226,-0.045703071489129
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,10,30,19226,-0.05124247962914801
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,10,60,19226,-0.05151174758920244
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,10,1,19226,-0.03669115452772254
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,10,5,19226,-0.045703071489129
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,10,30,19226,-0.05124247962914801
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,10,60,19226,-0.05151174758920244
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,1,19226,-0.03669115452772254
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,5,19226,-0.045703071489129
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,30,19226,-0.05124247962914801
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,60,19226,-0.05151174758920244
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,50,1,19026,-0.03618184703826325
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,50,5,19026,-0.04543708969567941
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,50,30,19026,-0.051455023675496675
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,50,60,19026,-0.05169746290602374
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,50,1,19026,-0.03618184703826325
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,50,5,19026,-0.04543708969567941
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,50,30,19026,-0.051455023675496675
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,50,60,19026,-0.05169746290602374
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,50,1,19026,-0.03618184703826325
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,50,5,19026,-0.04543708969567941
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,50,30,19026,-0.051455023675496675
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,50,60,19026,-0.05169746290602374
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,1,19026,-0.03618184703826325
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,5,19026,-0.04543708969567941
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,30,19026,-0.051455023675496675
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,60,19026,-0.05169746290602374
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,200,1,18253,-0.03440719063167683
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,200,5,18253,-0.04367602053635007
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,200,30,18253,-0.0491265933189067
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0002,200,60,18253,-0.04970341602476344
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,200,1,18253,-0.03440719063167683
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,200,5,18253,-0.04367602053635007
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,200,30,18253,-0.0491265933189067
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0001,200,60,18253,-0.04970341602476344
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,200,1,18253,-0.03440719063167683
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,200,5,18253,-0.04367602053635007
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,200,30,18253,-0.0491265933189067
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,0.0,200,60,18253,-0.04970341602476344
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,1,18253,-0.03440719063167683
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,5,18253,-0.04367602053635007
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,30,18253,-0.0491265933189067
crypto,BTCUSDT,2025-09-18,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,60,18253,-0.04970341602476344
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,10,1,16703,-0.034884753831646895
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,10,5,16703,-0.04660800200263419
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,10,30,16703,-0.055197943046159194
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,10,60,16703,-0.057223185754055876
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,10,1,16703,-0.034884753831646895
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,10,5,16703,-0.04660800200263419
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,10,30,16703,-0.055197943046159194
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,10,60,16703,-0.057223185754055876
crypto,BTCUSDT,2025-09-19,symmetric,0.0,10,1,16703,-0.034884753831646895
crypto,BTCUSDT,2025-09-19,symmetric,0.0,10,5,16703,-0.04660800200263419
crypto,BTCUSDT,2025-09-19,symmetric,0.0,10,30,16703,-0.055197943046159194
crypto,BTCUSDT,2025-09-19,symmetric,0.0,10,60,16703,-0.057223185754055876
crypto,BTCUSDT,2025-09-19,symmetric,-5e-05,10,1,16703,-0.034884753831646895
crypto,BTCUSDT,2025-09-19,symmetric,-5e-05,10,5,16703,-0.04660800200263419
crypto,BTCUSDT,2025-09-19,symmetric,-5e-05,10,30,16703,-0.055197943046159194
crypto,BTCUSDT,2025-09-19,symmetric,-5e-05,10,60,16703,-0.057223185754055876
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,50,1,16355,-0.03424148996637084
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,50,5,16355,-0.04588337822072734
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,50,30,16355,-0.05450882476612625
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,50,60,16355,-0.05658490797309643
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,50,1,16355,-0.03424148996637084
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,50,5,16355,-0.04588337822072734
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,50,30,16355,-0.05450882476612625
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,50,60,16355,-0.05658490797309643
crypto,BTCUSDT,2025-09-19,symmetric,0.0,50,1,16355,-0.03424148996637084
crypto,BTCUSDT,2025-09-19,symmetric,0.0,50,5,16355,-0.04588337822072734
crypto,BTCUSDT,2025-09-19,symmetric,0.0,50,30,16355,-0.05450882476612625
crypto,BTCUSDT,2025-09-19,symmetric,0.0,50,60,16355,-0.05658490797309643
crypto,BTCUSDT,2025-09-19,symmetric,-5e-05,50,1,16355,-0.03424148996637084
crypto,BTCUSDT,2025-09-19,symmetric,-5e-05,50,5,16355,-0.04588337822072734
crypto,BTCUSDT,2025-09-19,symmetric,-5e-05,50,30,16355,-0.05450882476612625
crypto,BTCUSDT,2025-09-19,symmetric,-5e-05,50,60,16355,-0.05658490797309643
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,200,1,15403,-0.0329392825845612
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,200,5,15403,-0.044611833392845274
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,200,30,15403,-0.05415744168343805
crypto,BTCUSDT,2025-09-19,symmetric,0.0002,200,60,15403,-0.055387300574563016
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,200,1,15403,-0.0329392825845612
crypto,BTCUSDT,2025-09-19,symmetric,0.0001,200,5,15403,-0.044611833392845274
